none_Prod_TypeB_nk,sum_Gross_Profit_ok,sum_Sales_Total_ok
OFFICE SUPPLIES,12.85,21.07
OFFICE SUPPLIES,12.86,154.39
OFFICE SUPPLIES,12.86,196.84
OFFICE SUPPLIES,12.87,19.35
OFFICE SUPPLIES,12.89,27.31
OFFICE SUPPLIES,12.89,28.96
OFFICE SUPPLIES,12.89,29.12
OFFICE SUPPLIES,12.89,294.04
OFFICE SUPPLIES,12.9,31.16
OFFICE SUPPLIES,12.9,75.35
OFFICE SUPPLIES,12.91,155.45
OFFICE SUPPLIES,12.92,37.96
OFFICE SUPPLIES,12.92,38.7
OFFICE SUPPLIES,12.92,54.37
OFFICE SUPPLIES,12.92,150.86
OFFICE SUPPLIES,12.93,28.81
OFFICE SUPPLIES,12.93,31.61
OFFICE SUPPLIES,12.93,45.31
OFFICE SUPPLIES,12.94,25.1
OFFICE SUPPLIES,12.96,19.47
OFFICE SUPPLIES,12.96,24.3
OFFICE SUPPLIES,12.96,37.11
OFFICE SUPPLIES,12.96,54.9
OFFICE SUPPLIES,12.96,520.37
OFFICE SUPPLIES,12.97,35.74
OFFICE SUPPLIES,12.98,21.81
OFFICE SUPPLIES,12.98,80.88
OFFICE SUPPLIES,12.99,44.08
OFFICE SUPPLIES,12.99,59.25
OFFICE SUPPLIES,13,125.96
OFFICE SUPPLIES,13.01,29.57
OFFICE SUPPLIES,13.01,32.34
OFFICE SUPPLIES,13.01,37.64
OFFICE SUPPLIES,13.01,582.84
OFFICE SUPPLIES,13.02,106.94
OFFICE SUPPLIES,13.03,50
OFFICE SUPPLIES,13.05,36.65
OFFICE SUPPLIES,13.06,67.61
OFFICE SUPPLIES,13.07,28.06
OFFICE SUPPLIES,13.07,98.64
OFFICE SUPPLIES,13.07,148.86
OFFICE SUPPLIES,13.08,30.84
OFFICE SUPPLIES,13.08,324.66
OFFICE SUPPLIES,13.09,123.39
OFFICE SUPPLIES,13.09,216.99
OFFICE SUPPLIES,13.09,220.33
OFFICE SUPPLIES,13.1,29.99
OFFICE SUPPLIES,13.1,48.75
OFFICE SUPPLIES,13.1,51.35
OFFICE SUPPLIES,13.1,59.29
OFFICE SUPPLIES,13.11,32.73
OFFICE SUPPLIES,13.11,34.66
OFFICE SUPPLIES,13.12,21.36
OFFICE SUPPLIES,13.12,48.26
OFFICE SUPPLIES,13.12,116.88
OFFICE SUPPLIES,13.13,52.57
OFFICE SUPPLIES,13.13,54.38
OFFICE SUPPLIES,13.14,124
OFFICE SUPPLIES,13.15,32.26
OFFICE SUPPLIES,13.15,104.41
OFFICE SUPPLIES,13.15,107.08
OFFICE SUPPLIES,13.15,136.91
OFFICE SUPPLIES,13.15,192.78
OFFICE SUPPLIES,13.16,29.38
OFFICE SUPPLIES,13.17,59.43
OFFICE SUPPLIES,13.18,192.68
OFFICE SUPPLIES,13.19,28.21
OFFICE SUPPLIES,13.19,28.35
OFFICE SUPPLIES,13.19,45.62
OFFICE SUPPLIES,13.19,52.5
OFFICE SUPPLIES,13.19,68.3
OFFICE SUPPLIES,13.19,282.78
OFFICE SUPPLIES,13.2,37.71
OFFICE SUPPLIES,13.2,62.88
OFFICE SUPPLIES,13.21,19.96
OFFICE SUPPLIES,13.21,307.86
OFFICE SUPPLIES,13.22,32.26
OFFICE SUPPLIES,13.22,36.63
OFFICE SUPPLIES,13.22,56.72
OFFICE SUPPLIES,13.23,24.16
OFFICE SUPPLIES,13.25,21.95
OFFICE SUPPLIES,13.25,28.24
OFFICE SUPPLIES,13.25,61.42
OFFICE SUPPLIES,13.25,63.27
OFFICE SUPPLIES,13.25,90.03
OFFICE SUPPLIES,13.26,20.93
OFFICE SUPPLIES,13.26,105.16
OFFICE SUPPLIES,13.26,155.06
OFFICE SUPPLIES,13.27,114.78
OFFICE SUPPLIES,13.28,22.13
OFFICE SUPPLIES,13.28,64.9
OFFICE SUPPLIES,13.29,39.07
OFFICE SUPPLIES,13.29,58.86
OFFICE SUPPLIES,13.29,131.94
OFFICE SUPPLIES,13.31,156.1
OFFICE SUPPLIES,13.31,307.76
OFFICE SUPPLIES,13.32,43.5
OFFICE SUPPLIES,13.33,108.15
OFFICE SUPPLIES,13.34,58.91
OFFICE SUPPLIES,13.34,76.75
OFFICE SUPPLIES,13.34,132.45
OFFICE SUPPLIES,13.34,157.54
OFFICE SUPPLIES,13.35,113.76
OFFICE SUPPLIES,13.35,169.47
OFFICE SUPPLIES,13.35,374.08
OFFICE SUPPLIES,13.36,38.59
OFFICE SUPPLIES,13.36,51.01
OFFICE SUPPLIES,13.38,21.44
OFFICE SUPPLIES,13.39,25.6
OFFICE SUPPLIES,13.39,108.82
OFFICE SUPPLIES,13.39,201.1
OFFICE SUPPLIES,13.39,448.42
OFFICE SUPPLIES,13.4,143.86
OFFICE SUPPLIES,13.41,34.3
OFFICE SUPPLIES,13.41,94.36
OFFICE SUPPLIES,13.41,111
OFFICE SUPPLIES,13.42,28.01
OFFICE SUPPLIES,13.42,29.65
OFFICE SUPPLIES,13.42,39.05
OFFICE SUPPLIES,13.42,379.49
OFFICE SUPPLIES,13.43,55.06
OFFICE SUPPLIES,13.43,228.1
OFFICE SUPPLIES,13.44,56.1
OFFICE SUPPLIES,13.44,569.13
OFFICE SUPPLIES,13.45,29.87
OFFICE SUPPLIES,13.45,300.46
OFFICE SUPPLIES,13.46,24.47
OFFICE SUPPLIES,13.46,589.08
OFFICE SUPPLIES,13.47,34.36
OFFICE SUPPLIES,13.48,24
OFFICE SUPPLIES,13.48,73.19
OFFICE SUPPLIES,13.48,80.29
OFFICE SUPPLIES,13.48,112.12
OFFICE SUPPLIES,13.48,133.04
OFFICE SUPPLIES,13.48,179.11
OFFICE SUPPLIES,13.49,85.19
OFFICE SUPPLIES,13.49,97.43
OFFICE SUPPLIES,13.5,43.68
OFFICE SUPPLIES,13.5,98.15
OFFICE SUPPLIES,13.51,30.4
OFFICE SUPPLIES,13.51,32.99
OFFICE SUPPLIES,13.51,59.26
OFFICE SUPPLIES,13.52,21.11
OFFICE SUPPLIES,13.52,46.93
OFFICE SUPPLIES,13.53,123.95
OFFICE SUPPLIES,13.53,144.95
OFFICE SUPPLIES,13.54,58.86
OFFICE SUPPLIES,13.54,60.52
OFFICE SUPPLIES,13.54,100.39
OFFICE SUPPLIES,13.55,29.53
OFFICE SUPPLIES,13.55,51.95
OFFICE SUPPLIES,13.56,31.77
OFFICE SUPPLIES,13.56,123.79
OFFICE SUPPLIES,13.58,20.88
OFFICE SUPPLIES,13.59,67.56
OFFICE SUPPLIES,13.6,50.6
OFFICE SUPPLIES,13.6,77.83
OFFICE SUPPLIES,13.61,89.2
OFFICE SUPPLIES,13.62,78.5
OFFICE SUPPLIES,13.62,150.6
OFFICE SUPPLIES,13.64,207.83
OFFICE SUPPLIES,13.66,51.72
OFFICE SUPPLIES,13.66,168.32
OFFICE SUPPLIES,13.66,264.56
OFFICE SUPPLIES,13.67,355.25
OFFICE SUPPLIES,13.68,48.47
OFFICE SUPPLIES,13.69,94.55
OFFICE SUPPLIES,13.7,36.4
OFFICE SUPPLIES,13.7,81.45
OFFICE SUPPLIES,13.7,119.63
OFFICE SUPPLIES,13.71,32.03
OFFICE SUPPLIES,13.71,45.82
OFFICE SUPPLIES,13.72,236.91
OFFICE SUPPLIES,13.72,514.86
OFFICE SUPPLIES,13.72,516.9
OFFICE SUPPLIES,13.73,29.02
OFFICE SUPPLIES,13.73,223.65
OFFICE SUPPLIES,13.75,49.4
OFFICE SUPPLIES,13.75,52.64
OFFICE SUPPLIES,13.75,75.79
OFFICE SUPPLIES,13.75,89.55
OFFICE SUPPLIES,13.75,214.5
OFFICE SUPPLIES,13.75,408.4
OFFICE SUPPLIES,13.76,44.64
OFFICE SUPPLIES,13.76,73.89
OFFICE SUPPLIES,13.77,164.43
OFFICE SUPPLIES,13.78,64.66
OFFICE SUPPLIES,13.79,27.4
OFFICE SUPPLIES,13.79,101.74
OFFICE SUPPLIES,13.79,273.44
OFFICE SUPPLIES,13.8,28.39
OFFICE SUPPLIES,13.8,124.81
OFFICE SUPPLIES,13.81,59.17
OFFICE SUPPLIES,13.81,82.04
OFFICE SUPPLIES,13.82,164.48
OFFICE SUPPLIES,13.82,387.08
OFFICE SUPPLIES,13.83,29.39
OFFICE SUPPLIES,13.83,57.77
OFFICE SUPPLIES,13.85,43.91
OFFICE SUPPLIES,13.85,55.77
OFFICE SUPPLIES,13.85,136.85
OFFICE SUPPLIES,13.86,29.23
OFFICE SUPPLIES,13.87,40.42
OFFICE SUPPLIES,13.87,53.1
OFFICE SUPPLIES,13.87,168.86
OFFICE SUPPLIES,13.88,64.62
OFFICE SUPPLIES,13.89,74.02
OFFICE SUPPLIES,13.9,29
OFFICE SUPPLIES,13.9,38.56
OFFICE SUPPLIES,13.9,45.69
OFFICE SUPPLIES,13.9,104.99
OFFICE SUPPLIES,13.9,112.47
OFFICE SUPPLIES,13.92,48.85
OFFICE SUPPLIES,13.92,107.72
OFFICE SUPPLIES,13.92,143.8
OFFICE SUPPLIES,13.93,42.83
OFFICE SUPPLIES,13.93,217.05
OFFICE SUPPLIES,13.95,76.98
OFFICE SUPPLIES,13.97,35.97
OFFICE SUPPLIES,13.97,39.9
OFFICE SUPPLIES,13.97,93.08
OFFICE SUPPLIES,13.98,35.39
OFFICE SUPPLIES,13.98,85.51
OFFICE SUPPLIES,13.98,95.16
OFFICE SUPPLIES,13.99,50.67
OFFICE SUPPLIES,14.01,39.98
OFFICE SUPPLIES,14.01,52.41
OFFICE SUPPLIES,14.01,77.42
OFFICE SUPPLIES,14.02,39.52
OFFICE SUPPLIES,14.03,44.91
OFFICE SUPPLIES,14.03,248.22
OFFICE SUPPLIES,14.04,28.65
OFFICE SUPPLIES,14.05,43.28
OFFICE SUPPLIES,14.05,96.96
OFFICE SUPPLIES,14.05,288.27
OFFICE SUPPLIES,14.06,49.07
OFFICE SUPPLIES,14.08,29.96
OFFICE SUPPLIES,14.08,35.63
OFFICE SUPPLIES,14.08,43.55
OFFICE SUPPLIES,14.08,53.11
OFFICE SUPPLIES,14.08,54
OFFICE SUPPLIES,14.08,324.06
OFFICE SUPPLIES,14.09,27.34
OFFICE SUPPLIES,14.1,32.54
OFFICE SUPPLIES,14.11,35.36
OFFICE SUPPLIES,14.11,151.09
OFFICE SUPPLIES,14.12,299.56
OFFICE SUPPLIES,14.14,107.54
OFFICE SUPPLIES,14.14,130.31
OFFICE SUPPLIES,14.15,66.55
OFFICE SUPPLIES,14.15,70.88
OFFICE SUPPLIES,14.15,85.18
OFFICE SUPPLIES,14.15,96.32
OFFICE SUPPLIES,14.16,32.37
OFFICE SUPPLIES,14.16,36.16
OFFICE SUPPLIES,14.16,55.33
OFFICE SUPPLIES,14.17,58.65
OFFICE SUPPLIES,14.17,136.72
OFFICE SUPPLIES,14.18,81.58
OFFICE SUPPLIES,14.19,21.53
OFFICE SUPPLIES,14.19,150.82
OFFICE SUPPLIES,14.19,225.11
OFFICE SUPPLIES,14.2,50.43
OFFICE SUPPLIES,14.21,29.43
OFFICE SUPPLIES,14.21,61.27
OFFICE SUPPLIES,14.21,70.43
OFFICE SUPPLIES,14.21,112.12
OFFICE SUPPLIES,14.22,75.81
OFFICE SUPPLIES,14.22,100.94
OFFICE SUPPLIES,14.22,104.82
OFFICE SUPPLIES,14.22,135.35
OFFICE SUPPLIES,14.23,43.26
OFFICE SUPPLIES,14.23,97.74
OFFICE SUPPLIES,14.23,139.07
OFFICE SUPPLIES,14.24,134.06
OFFICE SUPPLIES,14.24,207.31
OFFICE SUPPLIES,14.24,579.78
OFFICE SUPPLIES,14.25,33.43
OFFICE SUPPLIES,14.25,50.73
OFFICE SUPPLIES,14.25,64.24
OFFICE SUPPLIES,14.25,119.79
OFFICE SUPPLIES,14.25,153.05
OFFICE SUPPLIES,14.28,51.17
OFFICE SUPPLIES,14.28,100.87
OFFICE SUPPLIES,14.28,110.36
OFFICE SUPPLIES,14.29,69.19
OFFICE SUPPLIES,14.29,72.09
OFFICE SUPPLIES,14.3,27.37
OFFICE SUPPLIES,14.3,99.6
OFFICE SUPPLIES,14.31,46.25
OFFICE SUPPLIES,14.31,69.82
OFFICE SUPPLIES,14.32,54.62
OFFICE SUPPLIES,14.32,64.96
OFFICE SUPPLIES,14.32,275.21
OFFICE SUPPLIES,14.33,41.39
OFFICE SUPPLIES,14.33,86.96
OFFICE SUPPLIES,14.34,89.77
OFFICE SUPPLIES,14.35,31.41
OFFICE SUPPLIES,14.35,46.78
OFFICE SUPPLIES,14.35,54.65
OFFICE SUPPLIES,14.35,60.11
OFFICE SUPPLIES,14.35,555.31
OFFICE SUPPLIES,14.38,248.45
OFFICE SUPPLIES,14.39,89.02
OFFICE SUPPLIES,14.4,115.96
OFFICE SUPPLIES,14.4,119.09
OFFICE SUPPLIES,14.41,138.89
OFFICE SUPPLIES,14.42,25.76
OFFICE SUPPLIES,14.43,47.55
OFFICE SUPPLIES,14.43,146.22
OFFICE SUPPLIES,14.44,50.64
OFFICE SUPPLIES,14.44,55.34
OFFICE SUPPLIES,14.44,61.68
OFFICE SUPPLIES,14.44,63.94
OFFICE SUPPLIES,14.44,132.85
OFFICE SUPPLIES,14.45,62.11
OFFICE SUPPLIES,14.46,39.86
OFFICE SUPPLIES,14.46,115.8
OFFICE SUPPLIES,14.46,155.1
OFFICE SUPPLIES,14.46,156.09
OFFICE SUPPLIES,14.47,101.52
OFFICE SUPPLIES,14.47,196.44
OFFICE SUPPLIES,14.48,19.02
OFFICE SUPPLIES,14.48,35.77
OFFICE SUPPLIES,14.48,64.6
OFFICE SUPPLIES,14.5,61.12
OFFICE SUPPLIES,14.5,154
OFFICE SUPPLIES,14.5,612.73
OFFICE SUPPLIES,14.51,55.12
OFFICE SUPPLIES,14.51,56.29
OFFICE SUPPLIES,14.51,82.64
OFFICE SUPPLIES,14.51,111.18
OFFICE SUPPLIES,14.51,137.16
OFFICE SUPPLIES,14.52,41.85
OFFICE SUPPLIES,14.52,54.2
OFFICE SUPPLIES,14.53,44.9
OFFICE SUPPLIES,14.53,118.3
OFFICE SUPPLIES,14.54,32.4
OFFICE SUPPLIES,14.54,32.75
OFFICE SUPPLIES,14.54,49.85
OFFICE SUPPLIES,14.55,29.92
OFFICE SUPPLIES,14.58,43.55
OFFICE SUPPLIES,14.58,88
OFFICE SUPPLIES,14.59,183.76
OFFICE SUPPLIES,14.6,68.01
OFFICE SUPPLIES,14.61,27.57
OFFICE SUPPLIES,14.63,26.46
OFFICE SUPPLIES,14.63,157.47
OFFICE SUPPLIES,14.64,27.71
OFFICE SUPPLIES,14.67,31.26
OFFICE SUPPLIES,14.67,90.47
OFFICE SUPPLIES,14.68,86.84
OFFICE SUPPLIES,14.68,363.24
OFFICE SUPPLIES,14.69,34.42
OFFICE SUPPLIES,14.69,82.41
OFFICE SUPPLIES,14.7,31.35
OFFICE SUPPLIES,14.7,33.02
OFFICE SUPPLIES,14.71,37.3
OFFICE SUPPLIES,14.72,27.44
OFFICE SUPPLIES,14.72,89.58
OFFICE SUPPLIES,14.72,175.54
OFFICE SUPPLIES,14.73,59.38
OFFICE SUPPLIES,14.73,97.99
OFFICE SUPPLIES,14.74,31.84
OFFICE SUPPLIES,14.74,58.44
OFFICE SUPPLIES,14.74,62.89
OFFICE SUPPLIES,14.74,240.6
OFFICE SUPPLIES,14.75,49.07
OFFICE SUPPLIES,14.75,71.13
OFFICE SUPPLIES,14.76,159.53
OFFICE SUPPLIES,14.77,38.83
OFFICE SUPPLIES,14.77,50.97
OFFICE SUPPLIES,14.77,684.5
OFFICE SUPPLIES,14.78,113.24
OFFICE SUPPLIES,14.79,25.31
OFFICE SUPPLIES,14.79,72.18
OFFICE SUPPLIES,14.79,299.53
OFFICE SUPPLIES,14.8,29.9
OFFICE SUPPLIES,14.8,57.05
OFFICE SUPPLIES,14.8,86.33
OFFICE SUPPLIES,14.8,99.08
OFFICE SUPPLIES,14.8,131.62
OFFICE SUPPLIES,14.8,1071.69
OFFICE SUPPLIES,14.81,125.72
OFFICE SUPPLIES,14.82,24.71
OFFICE SUPPLIES,14.83,29.99
OFFICE SUPPLIES,14.84,31.83
OFFICE SUPPLIES,14.84,31.87
OFFICE SUPPLIES,14.84,102.59
OFFICE SUPPLIES,14.85,29.96
OFFICE SUPPLIES,14.86,98.12
OFFICE SUPPLIES,14.86,139.59
OFFICE SUPPLIES,14.87,105.07
OFFICE SUPPLIES,14.87,650.5
OFFICE SUPPLIES,14.88,284.62
OFFICE SUPPLIES,14.91,117.33
OFFICE SUPPLIES,14.92,120.54
OFFICE SUPPLIES,14.93,42.82
OFFICE SUPPLIES,14.93,177.78
OFFICE SUPPLIES,14.94,56.88
OFFICE SUPPLIES,14.94,86.55
OFFICE SUPPLIES,14.94,88.29
OFFICE SUPPLIES,14.95,31.05
OFFICE SUPPLIES,14.95,138.67
OFFICE SUPPLIES,14.96,43.57
OFFICE SUPPLIES,14.96,62.2
OFFICE SUPPLIES,14.97,48.63
OFFICE SUPPLIES,14.97,152.52
OFFICE SUPPLIES,14.98,205.25
OFFICE SUPPLIES,14.99,91.96
OFFICE SUPPLIES,14.99,104.08
OFFICE SUPPLIES,14.99,145.98
OFFICE SUPPLIES,14.99,740.04
OFFICE SUPPLIES,15,57.89
OFFICE SUPPLIES,15,119.41
OFFICE SUPPLIES,15.01,30.11
OFFICE SUPPLIES,15.01,557.35
OFFICE SUPPLIES,15.03,50.04
OFFICE SUPPLIES,15.03,81.99
OFFICE SUPPLIES,15.04,30.14
OFFICE SUPPLIES,15.04,39.71
OFFICE SUPPLIES,15.04,49.18
OFFICE SUPPLIES,15.04,60.62
OFFICE SUPPLIES,15.05,180.39
OFFICE SUPPLIES,15.07,65.98
OFFICE SUPPLIES,15.07,132.11
OFFICE SUPPLIES,15.08,32.74
OFFICE SUPPLIES,15.08,33.52
OFFICE SUPPLIES,15.08,95.61
OFFICE SUPPLIES,15.08,127.92
OFFICE SUPPLIES,15.1,134.42
OFFICE SUPPLIES,15.11,81.76
OFFICE SUPPLIES,15.12,32.02
OFFICE SUPPLIES,15.14,33
OFFICE SUPPLIES,15.14,51.27
OFFICE SUPPLIES,15.14,65.88
OFFICE SUPPLIES,15.14,156.05
OFFICE SUPPLIES,15.14,442.76
OFFICE SUPPLIES,15.15,99.18
OFFICE SUPPLIES,15.16,36.41
OFFICE SUPPLIES,15.16,47.8
OFFICE SUPPLIES,15.17,181.97
OFFICE SUPPLIES,15.18,133.43
OFFICE SUPPLIES,15.19,117.77
OFFICE SUPPLIES,15.19,131.94
OFFICE SUPPLIES,15.2,45.67
OFFICE SUPPLIES,15.2,60.21
OFFICE SUPPLIES,15.2,111.98
OFFICE SUPPLIES,15.2,131.33
OFFICE SUPPLIES,15.2,600.39
OFFICE SUPPLIES,15.21,197.53
OFFICE SUPPLIES,15.21,235.6
OFFICE SUPPLIES,15.21,260.85
OFFICE SUPPLIES,15.22,41.98
OFFICE SUPPLIES,15.23,27.12
OFFICE SUPPLIES,15.25,82.64
OFFICE SUPPLIES,15.25,99.79
OFFICE SUPPLIES,15.26,29.26
OFFICE SUPPLIES,15.26,1204.26
OFFICE SUPPLIES,15.27,36.52
OFFICE SUPPLIES,15.27,192.1
OFFICE SUPPLIES,15.27,562.8
OFFICE SUPPLIES,15.28,56.99
OFFICE SUPPLIES,15.3,31.95
OFFICE SUPPLIES,15.3,51.78
OFFICE SUPPLIES,15.3,61.24
OFFICE SUPPLIES,15.32,51.75
OFFICE SUPPLIES,15.33,107.84
OFFICE SUPPLIES,15.33,121.18
OFFICE SUPPLIES,15.34,65.37
OFFICE SUPPLIES,15.34,146.82
OFFICE SUPPLIES,15.35,73.73
OFFICE SUPPLIES,15.35,139.86
OFFICE SUPPLIES,15.36,40.29
OFFICE SUPPLIES,15.37,31.24
OFFICE SUPPLIES,15.37,104.29
OFFICE SUPPLIES,15.39,292.69
OFFICE SUPPLIES,15.39,620.24
OFFICE SUPPLIES,15.4,20.21
OFFICE SUPPLIES,15.4,38.58
OFFICE SUPPLIES,15.4,74.05
OFFICE SUPPLIES,15.4,103.71
OFFICE SUPPLIES,15.4,629.5
OFFICE SUPPLIES,15.42,30.2
OFFICE SUPPLIES,15.42,138.42
OFFICE SUPPLIES,15.42,139.56
OFFICE SUPPLIES,15.42,404.3
OFFICE SUPPLIES,15.44,28.34
OFFICE SUPPLIES,15.44,51.45
OFFICE SUPPLIES,15.44,164.52
OFFICE SUPPLIES,15.45,20.5
OFFICE SUPPLIES,15.45,30.37
OFFICE SUPPLIES,15.45,174.22
OFFICE SUPPLIES,15.46,146.71
OFFICE SUPPLIES,15.47,92.59
OFFICE SUPPLIES,15.48,39.42
OFFICE SUPPLIES,15.48,41.28
OFFICE SUPPLIES,15.48,46.53
OFFICE SUPPLIES,15.48,73.08
OFFICE SUPPLIES,15.48,92.91
OFFICE SUPPLIES,15.51,562.57
OFFICE SUPPLIES,15.52,30.44
OFFICE SUPPLIES,15.52,49.22
OFFICE SUPPLIES,15.52,68.04
OFFICE SUPPLIES,15.55,33.99
OFFICE SUPPLIES,15.55,64.12
OFFICE SUPPLIES,15.56,68.11
OFFICE SUPPLIES,15.56,82.69
OFFICE SUPPLIES,15.56,83.78
OFFICE SUPPLIES,15.57,60.05
OFFICE SUPPLIES,15.59,117.79
OFFICE SUPPLIES,15.59,383.54
OFFICE SUPPLIES,15.6,51.54
OFFICE SUPPLIES,15.61,48.25
OFFICE SUPPLIES,15.61,61.77
OFFICE SUPPLIES,15.61,109.01
OFFICE SUPPLIES,15.62,49.94
OFFICE SUPPLIES,15.64,100.01
OFFICE SUPPLIES,15.67,69.93
OFFICE SUPPLIES,15.67,71.12
OFFICE SUPPLIES,15.68,36.78
OFFICE SUPPLIES,15.69,43.37
OFFICE SUPPLIES,15.69,262.87
OFFICE SUPPLIES,15.7,270.5
OFFICE SUPPLIES,15.71,38.48
OFFICE SUPPLIES,15.71,139.85
OFFICE SUPPLIES,15.71,272.81
OFFICE SUPPLIES,15.73,53.84
OFFICE SUPPLIES,15.73,71.21
OFFICE SUPPLIES,15.73,109.13
OFFICE SUPPLIES,15.73,128.59
OFFICE SUPPLIES,15.74,87.42
OFFICE SUPPLIES,15.75,44.08
OFFICE SUPPLIES,15.75,151.35
OFFICE SUPPLIES,15.76,17.85
OFFICE SUPPLIES,15.76,37.01
OFFICE SUPPLIES,15.77,36.88
OFFICE SUPPLIES,15.77,41.22
OFFICE SUPPLIES,15.77,48.85
OFFICE SUPPLIES,15.77,80.53
OFFICE SUPPLIES,15.79,104.78
OFFICE SUPPLIES,15.8,26.3
OFFICE SUPPLIES,15.8,34.01
OFFICE SUPPLIES,15.8,85.28
OFFICE SUPPLIES,15.8,138.35
OFFICE SUPPLIES,15.83,31.93
OFFICE SUPPLIES,15.83,41.67
OFFICE SUPPLIES,15.83,61.51
OFFICE SUPPLIES,15.84,20.29
OFFICE SUPPLIES,15.84,52.2
OFFICE SUPPLIES,15.84,834.54
OFFICE SUPPLIES,15.84,1413.89
OFFICE SUPPLIES,15.85,20.81
OFFICE SUPPLIES,15.85,105.3
OFFICE SUPPLIES,15.86,35.34
OFFICE SUPPLIES,15.86,50.28
OFFICE SUPPLIES,15.86,77.41
OFFICE SUPPLIES,15.86,82.09
OFFICE SUPPLIES,15.88,35.36
OFFICE SUPPLIES,15.88,62.6
OFFICE SUPPLIES,15.88,85.71
OFFICE SUPPLIES,15.88,94.07
OFFICE SUPPLIES,15.89,91.56
OFFICE SUPPLIES,15.91,32.08
OFFICE SUPPLIES,15.92,57.9
OFFICE SUPPLIES,15.93,32.58
OFFICE SUPPLIES,15.93,35.41
OFFICE SUPPLIES,15.94,198.05
OFFICE SUPPLIES,15.95,31.17
OFFICE SUPPLIES,15.95,63.52
OFFICE SUPPLIES,15.95,111.1
OFFICE SUPPLIES,15.97,100.6
OFFICE SUPPLIES,15.99,43.74
OFFICE SUPPLIES,15.99,70.57
OFFICE SUPPLIES,15.99,74.86
OFFICE SUPPLIES,16,219.19
OFFICE SUPPLIES,16.01,65.59
OFFICE SUPPLIES,16.02,40.49
OFFICE SUPPLIES,16.03,103.45
OFFICE SUPPLIES,16.05,30.82
OFFICE SUPPLIES,16.05,45.86
OFFICE SUPPLIES,16.05,65.24
OFFICE SUPPLIES,16.06,19.06
OFFICE SUPPLIES,16.06,28.75
OFFICE SUPPLIES,16.07,17.59
OFFICE SUPPLIES,16.07,54.99
OFFICE SUPPLIES,16.07,68.87
OFFICE SUPPLIES,16.07,80.7
OFFICE SUPPLIES,16.07,133.19
OFFICE SUPPLIES,16.08,135.74
OFFICE SUPPLIES,16.09,60.02
OFFICE SUPPLIES,16.1,68.98
OFFICE SUPPLIES,16.11,33.1
OFFICE SUPPLIES,16.11,61.51
OFFICE SUPPLIES,16.11,743.99
OFFICE SUPPLIES,16.12,81.96
OFFICE SUPPLIES,16.14,35.16
OFFICE SUPPLIES,16.14,44.22
OFFICE SUPPLIES,16.15,48.24
OFFICE SUPPLIES,16.15,104.24
OFFICE SUPPLIES,16.15,433.1
OFFICE SUPPLIES,16.16,71.24
OFFICE SUPPLIES,16.16,80.78
OFFICE SUPPLIES,16.17,41.34
OFFICE SUPPLIES,16.17,44.56
OFFICE SUPPLIES,16.17,49.93
OFFICE SUPPLIES,16.17,120.29
OFFICE SUPPLIES,16.17,129.62
OFFICE SUPPLIES,16.18,48.27
OFFICE SUPPLIES,16.18,49.59
OFFICE SUPPLIES,16.18,374.38
OFFICE SUPPLIES,16.19,59.69
OFFICE SUPPLIES,16.19,69.68
OFFICE SUPPLIES,16.19,144.13
OFFICE SUPPLIES,16.2,57.28
OFFICE SUPPLIES,16.2,385.53
OFFICE SUPPLIES,16.21,155.83
OFFICE SUPPLIES,16.21,413.91
OFFICE SUPPLIES,16.21,493.13
OFFICE SUPPLIES,16.23,44.92
OFFICE SUPPLIES,16.23,100.45
OFFICE SUPPLIES,16.23,282.42
OFFICE SUPPLIES,16.24,46.4
OFFICE SUPPLIES,16.24,70.83
OFFICE SUPPLIES,16.24,103.59
OFFICE SUPPLIES,16.25,41.09
OFFICE SUPPLIES,16.25,69.66
OFFICE SUPPLIES,16.26,33.38
OFFICE SUPPLIES,16.26,294.3
OFFICE SUPPLIES,16.27,17.89
OFFICE SUPPLIES,16.27,381
OFFICE SUPPLIES,16.28,31.44
OFFICE SUPPLIES,16.29,26.81
OFFICE SUPPLIES,16.29,44.31
OFFICE SUPPLIES,16.29,49.74
OFFICE SUPPLIES,16.29,70.3
OFFICE SUPPLIES,16.29,147.71
OFFICE SUPPLIES,16.3,49.08
OFFICE SUPPLIES,16.31,35.37
OFFICE SUPPLIES,16.31,122.95
OFFICE SUPPLIES,16.32,35.86
OFFICE SUPPLIES,16.33,39.03
OFFICE SUPPLIES,16.33,193.51
OFFICE SUPPLIES,16.34,34.38
OFFICE SUPPLIES,16.34,567.64
OFFICE SUPPLIES,16.35,40.51
OFFICE SUPPLIES,16.35,83.11
OFFICE SUPPLIES,16.35,512.09
OFFICE SUPPLIES,16.37,36.36
OFFICE SUPPLIES,16.37,40.34
OFFICE SUPPLIES,16.37,43.18
OFFICE SUPPLIES,16.38,67.1
OFFICE SUPPLIES,16.38,100.12
OFFICE SUPPLIES,16.39,41.06
OFFICE SUPPLIES,16.39,55.28
OFFICE SUPPLIES,16.39,293.69
OFFICE SUPPLIES,16.4,61.38
OFFICE SUPPLIES,16.41,87.12
OFFICE SUPPLIES,16.42,36.41
OFFICE SUPPLIES,16.42,79.85
OFFICE SUPPLIES,16.43,30.04
OFFICE SUPPLIES,16.43,49.75
OFFICE SUPPLIES,16.43,94.88
OFFICE SUPPLIES,16.43,131.73
OFFICE SUPPLIES,16.43,176.02
